"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"8024",42,10,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"20381",21,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"41530",49,9,"Married","Sales","CaucYes","Female",60,"incB",0,0,"ChildNo"
"33546",30,13,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"6853",32,9,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildYes"
"17860",28,8,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"3283",45,10,"Never-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"8838",35,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"6203",37,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"36289",50,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"47435",56,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"31973",43,15,"Married","White-Collar","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
"13749",36,14,"Married","Professional","CaucYes","Male",60,"incH",0,7.58984151218266,"ChildNo"
"15862",20,9,"Never-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildYes"
"46604",40,9,"Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"12750",64,9,"Not-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"42017",37,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37986",44,10,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"25920",53,9,"Not-Married","Blue-Collar","CaucNo","Female",48,"incB",0,0,"ChildNo"
"27675",49,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"30687",33,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,7.38894609761844,"ChildNo"
"16628",37,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"15530",45,9,"Married","White-Collar","CaucYes","Male",25,"incB",0,0,"ChildNo"
"45796",19,8,"Never-Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildYes"
"264",59,10,"Married","Sales","CaucYes","Male",40,"incB",8.31016902198191,0,"ChildNo"
"28285",25,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"420",34,9,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"19725",38,14,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"36969",38,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"18418",24,10,"Never-Married","Service","CaucYes","Female",53,"incB",0,0,"ChildNo"
"38854",27,11,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"47774",49,13,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"19040",44,13,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"32095",30,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5343",28,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",7.85593219971861,0,"ChildNo"
"43683",62,10,"Widowed","Professional","CaucYes","Male",20,"incB",0,0,"ChildNo"
"6939",44,9,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"22720",26,13,"Never-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"18075",34,10,"Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
"1800",63,4,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"1735",27,11,"Never-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"42359",32,9,"Never-Married","Service","CaucYes","Male",20,"incB",0,0,"ChildYes"
"46973",59,11,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"46217",51,9,"Not-Married","Sales","CaucYes","Male",16,"incB",0,0,"ChildNo"
"45065",67,9,"Not-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildNo"
"48730",23,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38548",37,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"32471",50,16,"Not-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
"21347",27,9,"Married","Blue-Collar","CaucYes","Male",62,"incB",0,0,"ChildNo"
"36060",44,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"41100",63,10,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"39548",37,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"22321",42,14,"Never-Married","Professional","CaucYes","Female",35,"incB",0,7.46278915741245,"ChildNo"
"32295",50,13,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12555",33,13,"Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
"33590",27,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"22142",39,14,"Never-Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"19965",30,13,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"28037",31,13,"Not-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"29104",47,9,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
"19993",43,13,"Married","Professional","CaucYes","Male",35,"incB",0,0,"ChildNo"
"28367",30,9,"Married","Blue-Collar","CaucYes","Male",73,"incH",0,0,"ChildNo"
"47178",22,10,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
"14709",30,9,"Never-Married","White-Collar","CaucNo","Female",35,"incB",0,0,"ChildYes"
"20986",27,5,"Never-Married","Service","CaucYes","Male",50,"incB",0,0,"ChildYes"
"35046",60,9,"Married","Professional","CaucYes","Male",25,"incB",0,0,"ChildNo"
"39880",28,13,"Never-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
"8551",33,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"6670",31,13,"Married","White-Collar","CaucYes","Female",35,"incH",0,7.55118686729615,"ChildNo"
"33038",39,4,"Married","Service","CaucYes","Male",40,"incB",8.41383067842108,0,"ChildNo"
"36633",50,9,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"2943",24,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"28691",36,14,"Married","Professional","CaucYes","Female",44,"incH",0,7.58984151218266,"ChildNo"
"15499",55,4,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"9805",18,9,"Never-Married","Sales","CaucYes","Female",38,"incB",0,0,"ChildYes"
"18014",39,13,"Married","Blue-Collar","CaucYes","Male",45,"incH",0,7.58984151218266,"ChildNo"
"2767",24,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"14576",32,10,"Not-Married","White-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"27137",58,13,"Never-Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildYes"
"28363",47,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"5865",48,10,"Not-Married","Blue-Collar","CaucYes","Male",53,"incB",8.10952565975287,0,"ChildNo"
"42615",35,9,"Married","Blue-Collar","CaucYes","Female",48,"incB",0,0,"ChildNo"
"11763",50,7,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"33825",36,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"15727",37,12,"Married","White-Collar","CaucYes","Male",50,"incH",8.94754601503218,0,"ChildNo"
"47424",23,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildNo"
"18327",22,10,"Married","Sales","CaucYes","Male",37,"incB",0,7.55118686729615,"ChildNo"
"44229",73,10,"Married","Sales","CaucYes","Male",25,"incB",0,0,"ChildNo"
"27536",28,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"34184",47,13,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"5226",43,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"32044",56,13,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"46836",29,10,"Married","White-Collar","CaucYes","Male",40,"incH",8.04044688130311,0,"ChildNo"
"43167",38,9,"Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
"32573",36,13,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"22574",46,11,"Married","Admin","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
"39254",51,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"19253",53,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
"36351",31,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"25853",36,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"42241",46,9,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,7.722677516468,"ChildNo"
"47825",53,14,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23219",23,12,"Never-Married","Admin","CaucYes","Male",12,"incB",0,0,"ChildNo"
"9668",23,14,"Never-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildYes"
"38213",32,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"15646",33,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"21307",20,11,"Never-Married","Sales","CaucNo","Female",35,"incB",0,0,"ChildNo"
"23420",40,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"3152",24,13,"Never-Married","Professional","CaucYes","Male",15,"incB",0,0,"ChildNo"
"729",31,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"21401",34,9,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"29728",58,9,"Married","Blue-Collar","CaucYes","Male",72,"incB",0,0,"ChildNo"
"6499",38,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"21114",61,4,"Married","Admin","CaucYes","Male",40,"incB",7.96762673933382,0,"ChildNo"
"35556",25,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,7.46278915741245,"ChildYes"
"10472",18,9,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildYes"
"36133",25,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"34841",31,10,"Married","Sales","CaucYes","Male",43,"incB",0,0,"ChildNo"
"137",43,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"20097",28,12,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"23834",51,5,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"22461",48,9,"Not-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"36614",24,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildYes"
"15511",21,10,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"16432",31,10,"Never-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"10950",21,5,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"33487",24,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"7773",58,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"1197",51,12,"Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
"44994",31,7,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"31802",48,14,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"27737",44,10,"Married","Admin","CaucYes","Female",45,"incH",0,0,"ChildNo"
"12133",72,9,"Widowed","Admin","CaucYes","Female",40,"incB",8.7579408766788,0,"ChildNo"
"20998",36,9,"Never-Married","Service","CaucNo","Female",70,"incB",0,0,"ChildNo"
"19953",47,6,"Married","Sales","CaucYes","Male",52,"incB",0,7.68708015578313,"ChildNo"
"36915",46,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12943",24,11,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"37582",25,13,"Never-Married","Admin","CaucYes","Female",32,"incB",0,0,"ChildNo"
"13637",78,7,"Married","White-Collar","CaucYes","Male",10,"incB",0,0,"ChildNo"
"13000",31,13,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"47302",81,13,"Married","Admin","CaucYes","Male",4,"incH",0,0,"ChildNo"
"46180",36,10,"Never-Married","Other-occups","CaucYes","Male",56,"incB",0,0,"ChildNo"
"11812",68,9,"Widowed","Service","CaucYes","Female",7,"incB",0,0,"ChildNo"
"20248",39,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"6436",40,9,"Widowed","Blue-Collar","CaucNo","Female",37,"incB",0,0,"ChildNo"
"30531",57,14,"Not-Married","Professional","CaucYes","Male",30,"incB",0,0,"ChildNo"
"45190",46,9,"Married","Blue-Collar","CaucYes","Male",46,"incB",0,0,"ChildNo"
"40425",45,9,"Not-Married","White-Collar","CaucYes","Female",30,"incB",0,0,"ChildNo"
"34984",41,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"16425",37,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"44868",22,9,"Not-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildYes"
"27325",32,11,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"701",36,13,"Never-Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"48691",44,13,"Not-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildNo"
"27920",41,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"32263",62,10,"Married","Admin","CaucYes","Female",16,"incB",0,0,"ChildNo"
"23622",54,10,"Married","Sales","CaucYes","Male",32,"incB",0,0,"ChildNo"
"18433",37,9,"Never-Married","Blue-Collar","CaucYes","Male",38,"incB",0,0,"ChildNo"
"1302",29,9,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"39134",43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"42815",42,11,"Married","Blue-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"4294",33,10,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17542",57,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"45568",57,4,"Widowed","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"48262",39,14,"Married","White-Collar","CaucYes","Female",30,"incH",0,0,"ChildNo"
"25004",39,9,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"24188",38,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"3038",42,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"39471",29,13,"Married","White-Collar","CaucYes","Male",47,"incB",0,7.39572160860205,"ChildNo"
"25009",46,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"18119",39,13,"Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"11018",54,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.04044688130311,0,"ChildNo"
"31892",59,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"5727",20,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"45698",20,9,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
"18889",53,10,"Married","Other-occups","CaucYes","Male",40,"incH",8.38640090116621,0,"ChildNo"
"2863",25,8,"Never-Married","Blue-Collar","CaucYes","Male",43,"incB",0,0,"ChildNo"
"32033",40,13,"Married","White-Collar","CaucYes","Female",20,"incB",0,0,"ChildNo"
"12685",23,13,"Never-Married","White-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"16349",57,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"21251",32,13,"Married","Professional","CaucYes","Male",65,"incH",0,0,"ChildNo"
"21389",24,1,"Never-Married","Blue-Collar","CaucYes","Female",30,"incB",0,0,"ChildYes"
"45636",51,13,"Not-Married","Sales","CaucYes","Male",40,"incH",0,7.94626364358054,"ChildNo"
"11566",43,12,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"38578",77,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"2303",26,10,"Not-Married","Other-occups","CaucYes","Male",60,"incB",0,0,"ChildNo"
"47737",23,11,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"45493",45,10,"Not-Married","White-Collar","CaucYes","Female",64,"incB",0,0,"ChildNo"
"35242",28,9,"Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
"46259",55,9,"Married","Sales","CaucYes","Male",35,"incB",0,0,"ChildNo"
"7717",58,9,"Married","Service","CaucYes","Male",55,"incH",8.94754601503218,0,"ChildNo"
"41839",74,4,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"34356",36,9,"Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
"20601",46,10,"Married","Other-occups","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
"37806",35,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"21033",25,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,7.53743003658651,"ChildNo"
"8282",48,13,"Never-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
"30298",29,13,"Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"21727",41,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.3038432252777,"ChildNo"
"37858",39,7,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"12398",47,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"39873",46,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"7810",53,9,"Married","Blue-Collar","CaucYes","Male",85,"incB",0,0,"ChildNo"
"28188",29,10,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"17923",18,7,"Never-Married","Sales","CaucYes","Male",18,"incB",0,0,"ChildYes"
"13921",20,10,"Never-Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildYes"
"31952",37,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"32911",31,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"14632",22,11,"Never-Married","Service","CaucNo","Female",36,"incB",0,0,"ChildYes"
"21158",58,9,"Never-Married","Service","CaucYes","Male",25,"incB",0,0,"ChildNo"
"23999",55,10,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"25328",52,9,"Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"42625",29,10,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"32899",56,6,"Widowed","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"2473",30,11,"Married","Other-occups","CaucYes","Female",40,"incH",0,0,"ChildNo"
"1039",34,9,"Not-Married","Service","CaucNo","Female",30,"incB",0,0,"ChildNo"
"43558",48,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"3644",31,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"10869",29,10,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33879",41,13,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20470",30,11,"Not-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildNo"
"30971",34,9,"Married","Other-occups","CaucYes","Male",53,"incH",0,0,"ChildNo"
"39645",59,9,"Not-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
"36797",37,13,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"39847",48,10,"Married","Professional","CaucYes","Male",49,"incB",0,0,"ChildNo"
"9384",28,13,"Never-Married","Sales","CaucYes","Male",65,"incB",0,0,"ChildNo"
"37881",27,8,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"30601",64,4,"Married","Other-occups","CaucYes","Male",10,"incB",0,0,"ChildNo"
"26585",40,13,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"13909",30,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5004",28,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"39561",32,10,"Not-Married","Professional","CaucYes","Male",40,"incH",0,7.7106533235012,"ChildNo"
"41548",44,9,"Married","Sales","CaucNo","Male",40,"incH",0,0,"ChildNo"
"19638",38,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"42805",58,14,"Married","Other-occups","CaucNo","Male",40,"incH",8.94754601503218,0,"ChildNo"
"1103",39,5,"Married","White-Collar","CaucYes","Male",40,"incB",0,7.40974195408092,"ChildNo"
"3815",25,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"45252",59,9,"Never-Married","Blue-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
"18895",26,9,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"40960",49,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"46692",29,10,"Never-Married","Other-occups","CaucNo","Female",40,"incB",0,0,"ChildNo"
"12643",30,13,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"37566",20,10,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
"44688",23,13,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"961",25,10,"Married","Professional","CaucYes","Male",45,"incB",0,0,"ChildNo"
"8463",63,13,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"48383",38,13,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildYes"
"709",60,9,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"34444",45,9,"Married","Sales","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
"40602",31,8,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"48163",48,10,"Married","White-Collar","CaucYes","Male",65,"incH",0,0,"ChildNo"
"34057",30,9,"Never-Married","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"46163",33,13,"Never-Married","Sales","CaucYes","Male",43,"incB",8.10952565975287,0,"ChildYes"
